id,name_tr,name_en,category,sub_category,city,district,neighbourhood,address,region_id,summary_tr,summary_en,opening_hours,ticket_required,website,main_image_url,is_unesco,protection_status,source_name,source_url,last_update,lon,lat
TR-Bursa-0001,Irgandı Köprüsü,Irgandi Bridge,Historical Site,Bridge,Bursa,Osmangazi,İvazpaşa,"İvazpaşa, Irgandı Köprüsü, 16220 Osmangazi/Bursa, Türkiye",TR-WEST,"Irgandı Köprüsü, Bursa'da bulunan, üzerinde dükkanlar olan tarihi bir köprüdür. 1442 yılında Pir Ali oğlu Hoca Muslihiddin tarafından yaptırılmıştır.","Irgandi Bridge is a historical bridge located in Bursa, Turkey, notable for having shops built on it. It was constructed in 1442 by Hoca Muslihiddin, son of Pir Ali.",24/7,FALSE,,,TRUE,Urban Site,Wikipedia,https://tr.wikipedia.org/wiki/Irgand%C4%B1_K%C3%B6pr%C3%BCs%C3%BC,2025-12-18,29.0708123,40.1819479
TR-Bursa-0001,Osmangazi ve Orhangazi Türbeleri (Tophane),Tombs of Osman Gazi and Orhan Gazi (Tophane),Historical Site,Tomb,Bursa,Osmangazi,Tophane,"Tophane, Bursa",TR-WEST,"Osmangazi ve Orhangazi Türbeleri, Bursa'da Tophane semtinde bulunan ve Osmanlı İmparatorluğu'nun kurucusu Osman Gazi ile oğlu Orhan Gazi'nin mezarlarının bulunduğu yapılar.","The Tombs of Osman Gazi and Orhan Gazi are located in the Tophane district of Bursa, Turkey. They contain the graves of Osman I, the founder of the Ottoman Empire, and his son Orhan I.",08:30 - 17:30,FALSE,,,TRUE,Part of Bursa and Cumalıkızık: the Birth of the Ottoman Empire UNESCO World Heritage Site,Wikipedia,https://en.wikipedia.org/wiki/Tomb_of_Osman_Gazi,2025-12-18,29.0566515,40.187485
TR-Bursa-0001,Gölyazı Kültürel Peyzajı,Gölyazı Cultural Landscape,Historical Site,Ancient Village,Bursa,Nilüfer,Gölyazı,"Gölyazı Mahallesi, Nilüfer, Bursa, Türkiye",TR-WEST,"Gölyazı, Bursa'nın Nilüfer ilçesine bağlı, Uluabat Gölü kıyısında yer alan tarihi bir köydür. Antik çağlardan beri yerleşim yeri olmuş ve farklı medeniyetlere ev sahipliği yapmıştır. Gölyazı, doğal güzellikleri, tarihi yapıları ve kültürel zenginlikleriyle dikkat çekmektedir.","Gölyazı is a historical village located on the shore of Lake Uluabat, in the Nilüfer district of Bursa. It has been a settlement since ancient times and has hosted different civilizations. Gölyazı attracts attention with its natural beauties, historical structures and cultural riches.",24/7,FALSE,,,TRUE,Archaeological Site,Wikipedia,https://tr.wikipedia.org/wiki/G%C3%B6lyaz%C4%B1,2025-12-18,28.6844854,40.1742731
TR-Bursa-0001,Saltanat Kapısı,Saltanat Gate,Historical Site,Gate,Bursa,Osmangazi,,"Osmangazi, Bursa, Türkiye",TR-WEST,"Saltanat Kapısı, Bursa surlarının doğu tarafında yer alan ve günümüze ulaşan önemli kapılarından biridir. Osmanlı İmparatorluğu döneminde önemli törenlerde kullanılmıştır.","The Saltanat Gate is one of the important gates of the Bursa city walls, located on the east side, that has survived to the present day. It was used for important ceremonies during the Ottoman Empire period.",24/7,FALSE,,,TRUE,UNESCO World Heritage Site,Wikipedia,https://tr.wikipedia.org/wiki/Saltanat_Kap%C4%B1s%C4%B1,2025-12-18,29.0609636,40.1885281
TR-Bursa-0001,Emir Sultan Camii ve Külliyesi,Emir Sultan Mosque and Complex,Religious Site,Mosque,Bursa,Yıldırım,Emirsultan,"Emirsultan, Emir Sultan Cd. No:2, 16360 Yıldırım/Bursa",TR-WEST,"Emir Sultan Camii, Bursa'da bulunan tarihi bir camidir. Caminin bulunduğu külliye, cami, türbe, hamam, medrese ve şadırvandan oluşmaktadır. Cami, Osmanlı dönemi mimarisinin önemli örneklerindendir.","The Emir Sultan Mosque is a mosque in Bursa, Turkey. The mosque and the adjoining complex (külliye) which includes a hammam, soup kitchen, and mausoleum are considered one of the most significant religious sites in Bursa.",24/7,FALSE,,,TRUE,Cultural Property,Wikipedia,https://en.wikipedia.org/wiki/Emir_Sultan_Mosque,2025-12-18,29.075177,40.181602
TR-Bursa-0001,Yıldırım Bayezid Külliyesi,Yıldırım Bayezid Complex,Historical Site,Külliye,Bursa,Yıldırım,Yıldırım,"Yıldırım, Yıldırım Bayezid Külliyesi, 16360 Yıldırım/Bursa",TR-WEST,"Yıldırım Bayezid Külliyesi, Bursa'da bulunan ve Osmanlı padişahı Yıldırım Bayezid tarafından yaptırılan külliye. Cami, medrese, hamam, darüşşifa ve imaretten oluşmaktadır.","The Yıldırım Bayezid Complex is a complex (külliye) in Bursa, Turkey, consisting of a mosque, madrasa, bath, hospital and almshouse built by the Ottoman sultan Bayezid I (Yıldırım Bayezid, meaning 'Bayezid the Thunderbolt') between 1390 and 1395.",24/7,FALSE,,,TRUE,UNESCO World Heritage Site,Wikipedia,https://en.wikipedia.org/wiki/Y%C4%B1ld%C4%B1r%C4%B1m_Bayezid_Complex,2025-12-18,29.0822941,40.1879181
TR-Bursa-0001,Hüdavendigar Camii (I. Murad),Hüdavendigar Mosque (Murad I),Historical Site,Mosque,Bursa,Osmangazi,Hüdavendigar,"Hüdavendigar Mahallesi, Hüdavendigar Cd. No:6, 16170 Osmangazi/Bursa",TR-WEST,"Hüdavendigar Camii, Bursa'da bulunan ve I. Murad tarafından yaptırılan tarihi bir camidir. Cami, medrese, imaret, hamam ve türbeden oluşan bir külliyenin parçasıdır.","The Hüdavendigar Mosque is a historic mosque in Bursa, Turkey, built by Murad I. The mosque is part of a larger complex (külliye) that includes a madrasa, soup kitchen, bath, and tomb.",24/7,FALSE,,,TRUE,Cultural Property,Wikipedia,https://en.wikipedia.org/wiki/Murad_I_Mosque,2025-12-18,29.0916728,40.1859868
TR-Bursa-0001,Tofaş Bursa Anadolu Arabaları Müzesi,Tofaş Museum of Cars of Anatolia,Museum,Automobile Museum,Bursa,Osmangazi,Ulu Mahallesi,"Ulu Mahallesi, Cemal Nadir Caddesi No:28, 16020 Osmangazi/Bursa",TR-WEST,"Tofaş Bursa Anadolu Arabaları Müzesi, Türkiye'nin ilk ve tek otomobil müzesidir. Müzede, Anadolu'da üretilen otomobillerin yanı sıra, at arabaları, faytonlar ve diğer ulaşım araçları sergilenmektedir.","The Tofaş Museum of Cars of Anatolia is an automobile museum in Bursa, Turkey. The museum exhibits various automobiles manufactured in Anatolia, as well as horse carriages and other transportation vehicles.",10:00 - 17:00 (Closed on Mondays),TRUE,http://www.tofasanadoluarabalari.com/,,FALSE,,Wikipedia,https://en.wikipedia.org/wiki/Tofa%C5%9F_Museum_of_Cars_of_Anatolia,2025-12-18,29.0595389,40.1874821
TR-Bursa-0001,Bursa Kent Müzesi,Bursa City Museum,Museum,City Museum,Bursa,Osmangazi,Heykel,"Atatürk Caddesi, No:6, Osmangazi, Bursa",TR-WEST,"Bursa Kent Müzesi, Bursa'nın tarihini ve kültürel mirasını sergileyen bir müzedir. Müzede, Bursa'nın Osmanlı dönemindeki yaşam tarzı, gelenekleri ve el sanatları hakkında bilgiler ve eserler bulunmaktadır.","Bursa City Museum is a museum that exhibits the history and cultural heritage of Bursa. The museum contains information and artifacts about Bursa's Ottoman-era lifestyle, traditions, and handicrafts.",09:00 - 17:30 (Closed on Mondays),TRUE,http://www.bursakentmuzesi.com/,,TRUE,Cultural Property,Bursa Kent Müzesi Official Website,http://www.bursakentmuzesi.com/,2025-12-18,29.0668989,40.182618
TR-Bursa-0001,Panorama 1326 Bursa Fetih Müzesi,Panorama 1326 Bursa Conquest Museum,Museum,History Museum,Bursa,Osmangazi,,"Osmangazi, Bursa",TR-WEST,"Panorama 1326 Bursa Fetih Müzesi, Bursa'nın fethini anlatan panoramik bir müzedir. Müze, Bursa'nın Osmangazi ilçesinde yer almaktadır.",Panorama 1326 Bursa Conquest Museum is a panoramic museum depicting the conquest of Bursa. The museum is located in the Osmangazi district of Bursa.,09:00 - 18:00,TRUE,http://www.bursapanorama1326.com/,,FALSE,,Wikipedia,https://tr.wikipedia.org/wiki/Panorama_1326_Bursa_Fetih_M%C3%BCzesi,2025-12-18,29.0227159,40.1794309
TR-Bursa-0001,Pirinç Han,Pirinç Han (Rice Inn),Historical Site,Caravanserai,Bursa,Osmangazi,Nalbantoğlu,"Nalbantoğlu, Uzunçarşı Cd. No:7, 16010 Osmangazi/Bursa, Türkiye",TR-WEST,"Pirinç Han, Bursa'da bulunan tarihi bir handır. Osmanlı döneminde inşa edilmiştir ve günümüzde de ticari faaliyetlere ev sahipliği yapmaktadır.","Pirinç Han is a historical caravanserai located in Bursa, Turkey. It was built during the Ottoman period and continues to host commercial activities today.",08:00 - 19:00,FALSE,,,TRUE,Urban Site,Wikipedia,https://en.wikipedia.org/wiki/Koza_Han,2025-12-18,29.06111,40.1847652
TR-Bursa-0001,Fidan Han,Fidan Han,Historical Site,Caravanserai,Bursa,Osmangazi,Nalbantoğlu,"Nalbantoğlu, Uzunçarşı Cd. No:7, 16010 Osmangazi/Bursa",TR-WEST,"Fidan Han, Bursa'da bulunan tarihi bir handır. Osmanlı döneminde inşa edilmiştir ve günümüzde de ziyaretçilere açıktır.","Fidan Han is a historical caravanserai located in Bursa, Turkey. It was built during the Ottoman period and is still open to visitors today.",08:00 - 19:00,FALSE,,,TRUE,Urban Site,Wikipedia,https://tr.wikipedia.org/wiki/Fidan_Han,2025-12-18,29.06111,40.1847652
TR-Bursa-0001,Balibey Hanı,Balibey Han,Historical Site,Caravanserai,Bursa,Osmangazi,Nalbantoğlu,"Nalbantoğlu, Uzunçarşı Cd. No:16, 16010 Osmangazi/Bursa",TR-WEST,"Balibey Hanı, Bursa'da bulunan tarihi bir handır. 15. yüzyılda inşa edilmiştir ve günümüzde otel olarak hizmet vermektedir.",Balibey Han is a historical caravanserai located in Bursa. It was built in the 15th century and now serves as a hotel.,24/7,FALSE,,,TRUE,Urban Site,Wikipedia,https://tr.wikipedia.org/wiki/Balibey_Han%C4%B1,2025-12-18,29.064491,40.18481
TR-Bursa-0001,İnkaya Tarihi Çınarı,İnkaya Historical Plane Tree,Natural,Tree,Bursa,Osmangazi,İnkaya,"İnkaya Köyü, Uludağ Yolu, Bursa",TR-WEST,"İnkaya Tarihi Çınarı, Bursa'nın sembollerinden biri olan, yaklaşık 600 yıllık bir çınar ağacıdır. Uludağ yolu üzerinde, İnkaya köyünde bulunur ve Türkiye'nin en yaşlı ağaçlarından biridir.","The İnkaya Historical Plane Tree is a plane tree in Bursa, Turkey, that is about 600 years old. It is located on the Uludağ road, in the village of İnkaya, and is one of the oldest trees in Turkey.",24/7,FALSE,,,FALSE,Natural Monument,Wikipedia,https://tr.wikipedia.org/wiki/%C4%B0nkaya_%C3%87%C4%B1nar%C4%B1,2025-12-18,29.0156116,40.1818942
TR-Bursa-0001,Suuçtu Şelalesi,Suuçtu Waterfall,Natural,Waterfall,Bursa,Mustafakemalpaşa,Muradiyesarnıç,"Muradiyesarnıç, 16500 Mustafakemalpaşa/Bursa, Türkiye",TR-WEST,"Suuçtu Şelalesi, Bursa'nın Mustafakemalpaşa ilçesinde bulunan doğal güzelliktir. Şelale, 38 metre yükseklikten düşen suyuyla ünlüdür ve özellikle ilkbahar aylarında debisi yükseldiğinde etkileyici bir manzara sunar. Çevresi piknik alanları ve yürüyüş parkurlarıyla donatılmıştır.","Suuçtu Waterfall is a natural beauty located in the Mustafakemalpaşa district of Bursa. The waterfall is famous for its water falling from a height of 38 meters and offers an impressive view, especially when its flow rate increases in the spring months. The surrounding area is equipped with picnic areas and hiking trails.",24/7,FALSE,,,FALSE,Natural Monument,Wikipedia,https://tr.wikipedia.org/wiki/Suu%C3%A7tu_%C5%9Eelalesi,2025-12-18,28.4097382,40.0332699
TR-Bursa-0002,Karagöz Müzesi,Karagöz Museum,Museum,Specialty Museum,Bursa,Osmangazi,Dikkaldırım,"Dikkaldırım, Tophane Sk. No:2, 16050 Osmangazi/Bursa",TR-WEST,"Karagöz Müzesi, Bursa'da geleneksel Türk gölge oyunu Karagöz ve Hacivat'ın tarihini ve sanatını sergileyen bir müzedir. Müzede Karagöz figürleri, oyun metinleri ve diğer ilgili eserler bulunmaktadır.","The Karagöz Museum in Bursa exhibits the history and art of the traditional Turkish shadow play, Karagöz and Hacivat. The museum features Karagöz figures, play scripts, and other related artifacts.",08:30 - 17:30 (Closed on Mondays),TRUE,https://www.bursa.bel.tr/karagoz-muzesi/icerik/148/1,,TRUE,,Bursa Büyükşehir Belediyesi,https://www.bursa.bel.tr/karagoz-muzesi/icerik/148/1,2025-12-18,28.838317,40.231021
TR-Bursa-0002,İznik Müzesi (Nilüfer Hatun İmareti),İznik Museum (Nilüfer Hatun Imaret),Museum,Archaeology and Ceramics Museum,Bursa,İznik,Elbeyli,"Elbeyli, Kılıçaslan Cd. No:2, 16860 İznik/Bursa",TR-WEST,"İznik Müzesi, Bursa'nın İznik ilçesinde bulunan, Nilüfer Hatun İmareti'nde yer alan bir müzedir. Müzede İznik ve çevresinden çıkarılan arkeolojik eserler ile Osmanlı dönemine ait çini eserleri sergilenmektedir.","İznik Museum is a museum in İznik, Bursa, Turkey. It is housed in the Nilüfer Hatun Imaret, which was built in 1388. The museum displays archaeological finds from İznik and its surroundings, as well as Ottoman-era ceramics.",08:30 - 17:30,TRUE,https://muze.gov.tr/muze-detay?SectionId=IZN01&DistId=IZN,,TRUE,Cultural Property,Wikipedia,https://en.wikipedia.org/wiki/%C4%B0znik_Museum,2025-12-18,29.7147727,40.4290246
TR-Bursa-0005,İznik Ayasofya Camii (Orhan Camii),İznik Hagia Sophia Mosque (Orhan Mosque),Historical Site,Mosque,Bursa,İznik,Merkez,"Kılıçaslan Caddesi, İznik, Bursa",TR-WEST,"İznik Ayasofya Camii, İznik'te bulunan tarihi bir yapıdır. İlk olarak Roma döneminde gymnasium olarak inşa edilmiş, daha sonra bazilikaya çevrilmiş ve 1331'de Orhan Gazi tarafından camiye dönüştürülmüştür. Bir dönem müze olarak da kullanılmıştır.","The İznik Hagia Sophia Mosque is a historical building located in İznik. It was first built as a gymnasium during the Roman period, later converted into a basilica, and transformed into a mosque by Orhan Gazi in 1331. It was also used as a museum for a period.",24/7,FALSE,,,TRUE,Archaeological Site,Wikipedia,https://tr.wikipedia.org/wiki/%C4%B0znik_Ayasofya_Camii,2025-12-18,29.7207708,40.4293934
TR-Bursa-0008,Tirilye Tarihi Evleri,Historical Houses of Tirilye,Historical Site,Historical Houses,Bursa,Mudanya,Tirilye,"Tirilye Mahallesi, Mudanya, Bursa, Türkiye",TR-WEST,"Tirilye'deki tarihi evler, Osmanlı döneminden kalma mimari yapılarıyla dikkat çekmektedir. Zeytin ağaçları arasındaki bu şirin evler, bölgenin tarihi dokusunu yansıtmaktadır.",The historical houses in Tirilye stand out with their Ottoman-era architectural structures. These charming houses among the olive trees reflect the historical texture of the region.,24/7 (Exterior Viewing),FALSE,,,FALSE,Urban Protected Area,Wikipedia,https://tr.wikipedia.org/wiki/Tirilye,2025-12-18,28.7940759,40.3914481
TR-Bursa-0008,İznik Yeşil Camii,İznik Green Mosque,Religious Site,Mosque,Bursa,İznik,Elbeyli,"Elbeyli, Yeşil Cami Sk. No:2, 16860 İznik/Bursa, Türkiye",TR-WEST,"İznik Yeşil Camii, Bursa'nın İznik ilçesinde bulunan tarihi bir camidir. 1378-1391 yılları arasında Çandarlı Halil Hayrettin Paşa tarafından yaptırılmıştır. İsmini, üzerindeki yeşil renkli çinilerden almaktadır.","The Green Mosque is a 14th-century mosque in İznik, Turkey, commissioned by Çandarlı Halil Hayreddin Pasha. It is noted for its turquoise tiles.",Open 24 hours,FALSE,,,TRUE,Historical Monument,Wikipedia,https://en.wikipedia.org/wiki/Green_Mosque_(Iznik),2025-12-18,29.7272392,40.4300436
TR-Bursa-0022,İznik Lefke Kapı,Lefke Gate of İznik,Historical Site,Ancient City Gate,Bursa,İznik,,"Lefke Kapısı, İznik, Bursa, Türkiye",TR-WEST,"Lefke Kapı, İznik'in dört ana giriş kapısından biridir. Roma döneminde inşa edilmiş ve Bizans ve Osmanlı dönemlerinde de kullanılmıştır. Şehrin doğu yönünde yer alır ve Lefke (Osmaneli) yönüne açıldığı için bu adı almıştır.",The Lefke Gate is one of the four main entrance gates of İznik. It was built during the Roman period and was also used during the Byzantine and Ottoman periods. It is located on the eastern side of the city and is named after Lefke (Osmaneli) because it opens in that direction.,24/7,FALSE,,,TRUE,Archaeological Site,Wikipedia,https://tr.wikipedia.org/wiki/%C4%B0znik_Lefke_Kap%C4%B1s%C4%B1,2025-12-18,29.729072,40.4288241
TR-Canakkale-0001,Assos Antik Kenti,Assos Ancient City,Historical Site,Ancient City,Çanakkale,Ayvacık,Behramkale,"Behramkale Köyü, Ayvacık, Çanakkale, Türkiye",TR-WEST,"Assos, Çanakkale'nin Ayvacık ilçesinde yer alan antik bir kenttir. MÖ 6. yüzyılda kurulmuştur ve tarih boyunca birçok medeniyete ev sahipliği yapmıştır. Özellikle Aristo'nun bir dönem burada yaşamış ve felsefe okulu kurmuş olmasıyla bilinir. Kent, Athena Tapınağı, antik tiyatro, agora ve nekropol gibi önemli kalıntılara sahiptir.","Assos is an ancient city located in the Ayvacık district of Çanakkale, Turkey. It was founded in the 6th century BC and has been home to many civilizations throughout history. It is particularly known for Aristotle having lived here for a time and establishing a philosophy school. The city has important remains such as the Temple of Athena, the ancient theater, the agora, and the necropolis.",08:30 - 17:30,TRUE,https://muze.gov.tr/muze-detay?SectionId=ASS01&DistId=ASS,,TRUE,Archaeological Site,Wikipedia,https://en.wikipedia.org/wiki/Assos,2025-12-18,26.336559,39.497459
TR-Canakkale-0001,Aleksandria Troas Antik Kenti,Alexandria Troas Ancient City,Historical Site,Ancient City,Çanakkale,Ezine,Dalyan,"Dalyan Köyü, Ezine, Çanakkale, Türkiye",TR-WEST,"Aleksandria Troas, Çanakkale ilinde yer alan antik bir kenttir. Helenistik dönemde kurulmuş ve Roma döneminde önemli bir liman kenti olmuştur. Kalıntıları arasında tiyatro, hamam, agora ve surlar bulunmaktadır.","Alexandria Troas was an ancient Greek port city located in the Troad region of Anatolia, near the modern town of Dalyan, Turkey. It was established in the Hellenistic period and flourished during Roman times. Its ruins include a theater, baths, an agora, and city walls.",24/7,FALSE,,,FALSE,Archaeological Site,Wikipedia,https://en.wikipedia.org/wiki/Alexandria_Troas,2025-12-18,26.149973,39.761035
TR-Çanakkale-0001,Troya Arkeolojik Alanı,Archaeological Site of Troy,Historical Site,Ancient City,Çanakkale,Merkez,Tevfikiye Köyü,"Tevfikiye Köyü, 17100 Merkez/Çanakkale",TR-WEST,"Troya, Homeros'un İlyada destanında bahsedilen antik kenttir. Çanakkale il sınırları içinde yer alır ve UNESCO Dünya Mirası Listesi'ndedir. Arkeolojik kazılar, kentin tarih boyunca farklı medeniyetlere ev sahipliği yaptığını göstermektedir.",Troy is an ancient city mentioned in Homer's Iliad. It is located within the borders of Çanakkale province and is a UNESCO World Heritage Site. Archaeological excavations show that the city has been home to different civilizations throughout history.,08:30 - 17:30 (Yaz Sezonu: 08:30 - 19:00),TRUE,https://muze.gov.tr/muze-detay?SectionId=TRV01&DistId=TRV,,TRUE,Archaeological Site,"Wikipedia, UNESCO, Türkiye Kültür Portalı",https://tr.wikipedia.org/wiki/Truva,2025-12-18,26.5727815,40.1249606
TR-Çanakkale-0001,Gelibolu Tarihi Alanı,Gallipoli Historical Site,Historical Site,"Battlefield, Memorial",Çanakkale,Eceabat,,"Gelibolu Yarımadası, Eceabat, Çanakkale, Türkiye",TR-WEST,"Gelibolu Yarımadası Tarihi Milli Parkı, Çanakkale Savaşları'nın yaşandığı Gelibolu Yarımadası'nda yer almaktadır. Park, savaşın izlerini taşıyan siperler, anıtlar, şehitlikler ve müzelerle doludur.","The Gallipoli Peninsula Historical National Park is located on the Gallipoli Peninsula, where the Gallipoli Campaign took place. The park is filled with trenches, memorials, cemeteries, and museums that bear traces of the war.",24/7 (for the open areas; museums and visitor centers have specific hours),FALSE,https://www.kulturportali.gov.tr/turkiye/canakkale/gezilecekyerler/gelibolu-yarimadasi-tarihi-milli-parki,,TRUE,National Park,Wikipedia,https://en.wikipedia.org/wiki/Gallipoli,2025-12-18,26.4144134,40.2192057
TR-Çanakkale-0001,Kilitbahir Kalesi,Kilitbahir Castle,Historical Site,Castle,Çanakkale,Eceabat,Kilitbahir,"Kilitbahir Köyü, Eceabat",TR-WEST,"Kilitbahir Kalesi, Çanakkale Boğazı'nın en dar noktasında, Fatih Sultan Mehmet tarafından 1462-1463 yıllarında yaptırılmıştır. Kale, boğazın güvenliğini sağlamak amacıyla inşa edilmiştir ve günümüzde müze olarak hizmet vermektedir.",Kilitbahir Castle was built by Fatih Sultan Mehmet in 1462-1463 on the narrowest point of the Dardanelles Strait. The castle was built to ensure the safety of the strait and now serves as a museum.,08:30 - 17:30,TRUE,https://muze.gov.tr/muze-detay?SectionId=KLB01&DistId=KLB,,TRUE,Cultural Property,Wikipedia,https://en.wikipedia.org/wiki/Kilitbahir_Castle,2025-12-18,26.379811,40.147767
TR-Çanakkale-0001,Parion Antik Kenti,Parion Ancient City,Historical Site,Ancient City,Çanakkale,Biga,Kemer Köyü,"Kemer Köyü, Biga, Çanakkale, Türkiye",TR-WEST,"Parion, antik çağda önemli bir liman kentiydi. Günümüzde Çanakkale'nin Biga ilçesi Kemer köyü yakınlarında bulunur. Kazılar, kentin tarihini MÖ 7. yüzyıla kadar götürmektedir.","Parion was an important port city in ancient times. Today, it is located near the village of Kemer in the Biga district of Çanakkale. Excavations trace the city's history back to the 7th century BC.",08:30 - 17:30 (Summer Season),TRUE,https://canakkalekulturturizm.ktb.gov.tr/TR-62429/parion-antik-kenti.html,,FALSE,Archaeological Site,Wikipedia,https://tr.wikipedia.org/wiki/Parion,2025-12-18,27.065415,40.417936
TR-Çanakkale-0001,Çanakkale Şehitler Abidesi,Çanakkale Martyrs' Memorial,Historical Site,Monument,Çanakkale,Eceabat,Hisarlık Köyü,"Hisarlık Köyü, Morto Koyu, Gelibolu Yarımadası, Eceabat, Çanakkale, Türkiye",TR-WEST,"Çanakkale Şehitler Abidesi, Çanakkale Savaşı'nda hayatını kaybeden Türk askerlerinin anısına Gelibolu Yarımadası'nda yapılmış olan anıttır.","The Çanakkale Martyrs' Memorial is a war memorial commemorating the service of about 253,000 Turkish soldiers who participated in the Battle of Gallipoli, which took place here.",24/7,FALSE,,,FALSE,National Park,Wikipedia,https://tr.wikipedia.org/wiki/%C3%87anakkale_%C5%9Eehitler_Abidesi,2025-12-18,26.669997,40.4139849
TR-Çanakkale-0001,Conkbayırı Atatürk Zafer Anıtı,Conkbayırı Atatürk Victory Monument,Historical Site,Monument,Çanakkale,Eceabat,,"Conkbayırı, Eceabat, Çanakkale, Türkiye",TR-WEST,"Conkbayırı Atatürk Zafer Anıtı, Çanakkale ilinde bulunan ve Atatürk'ün Conkbayırı'nda kazandığı zaferleri anmak için dikilmiş bir anıttır.","The Conkbayırı Atatürk Victory Monument is a monument located in Çanakkale, Turkey, erected to commemorate the victories Atatürk achieved in Conkbayırı.",24/7,FALSE,,,TRUE,Historical Site,Wikipedia,https://tr.wikipedia.org/wiki/Conkbay%C4%B1r%C4%B1_Atat%C3%BCrk_Zafer_An%C4%B1t%C4%B1,2025-12-18,26.3078114,40.2503121
TR-Çanakkale-0001,Çimenlik Kalesi,Çimenlik Castle,Historical Site,Castle,Çanakkale,Merkez,Kemalpaşa,"Kemalpaşa Mahallesi, Çanakkale Merkez",TR-WEST,"Çimenlik Kalesi, Çanakkale Boğazı'nın en dar noktasında, Fatih Sultan Mehmet tarafından 1462 yılında yaptırılmıştır. Kale, boğazın güvenliğini sağlamak amacıyla inşa edilmiştir ve günümüzde müze olarak hizmet vermektedir.",Çimenlik Castle was built in 1462 by Fatih Sultan Mehmet at the narrowest point of the Dardanelles Strait. The castle was built to ensure the safety of the strait and now serves as a museum.,08:30 - 17:30,TRUE,https://muze.gov.tr/muze-detay?SectionId=CKM01&DistId=CKM,,FALSE,Cultural Property,Wikipedia,https://tr.wikipedia.org/wiki/%C3%87imenlik_Kalesi,2025-12-18,26.4038967,40.1491405
TR-Çanakkale-0001,Aynalı Çarşı,Aynalı Çarşı (Mirror Bazaar),Historical Site,Bazaar,Çanakkale,Merkez,Kemalpaşa,"Kemalpaşa, Zühtü Sk. No:22, 17100 Çanakkale Merkez/Çanakkale",TR-WEST,"Aynalı Çarşı, Çanakkale şehir merkezinde bulunan tarihi bir çarşıdır. 1889 yılında Musevi cemaatinden Eliyau Hallio tarafından yaptırılmıştır. Çarşı, I. Dünya Savaşı sırasında büyük ölçüde hasar görmüş, ancak daha sonra restore edilmiştir. Günümüzde turistik bir mekan olarak hizmet vermektedir.","Aynalı Çarşı (Mirror Bazaar) is a historical bazaar located in the city center of Çanakkale. It was built in 1889 by Eliyau Hallio from the Jewish community. The bazaar was largely damaged during World War I, but was later restored. Today it serves as a tourist attraction.",08:00 - 22:00,FALSE,,,FALSE,Registered Historical Site,Wikipedia,https://tr.wikipedia.org/wiki/Aynal%C4%B1_%C3%87ar%C5%9F%C4%B1,2025-12-18,26.4842982,40.151499
TR-Çanakkale-0012,Seyit Onbaşı Anıtı,Corporal Seyit Monument,Historical Site,Monument,Çanakkale,Eceabat,Kilitbahir,"Rumeli Mecidiye Tabyası, Kilitbahir",TR-WEST,"Seyit Onbaşı Anıtı, Çanakkale Savaşları'nda gösterdiği kahramanlıkla tanınan Seyit Ali Çabuk'un anısına dikilmiştir. Anıt, Seyit Onbaşı'nın 276 kiloluk top mermisini sırtında taşıdığı anı sembolize etmektedir.","The Corporal Seyit Monument is dedicated to Seyit Ali Çabuk, known for his heroism in the Battle of Çanakkale (Gallipoli). The monument symbolizes the moment when Corporal Seyit carried a 276-kilogram shell on his back.",24/7,FALSE,,,TRUE,Historical Site,Wikipedia,https://tr.wikipedia.org/wiki/Seyit_Onba%C5%9F%C4%B1_An%C4%B1t%C4%B1,2025-12-18,26.3736304,40.1408453
TR-Çanakkale-0057,57. Alay Şehitliği,57th Regiment Cemetery,Historical Site,War Memorial,Çanakkale,Eceabat,,"Gelibolu Yarımadası Tarihi Milli Parkı, Eceabat, Çanakkale",TR-WEST,"57. Alay Şehitliği, Çanakkale'de bulunan ve Çanakkale Savaşı'nda şehit düşen 57. Alay askerlerinin anısına yaptırılan şehitliktir.","The 57th Regiment Cemetery is a cemetery in Çanakkale, Turkey, dedicated to the soldiers of the 57th Regiment who fell during the Battle of Gallipoli.",24/7,FALSE,,,TRUE,National Park,Wikipedia,https://tr.wikipedia.org/wiki/57._Alay_%C5%9Eehitli%C4%9Fi,2025-12-18,26.4144134,40.2192057
TR-Denizli-0001,Hierapolis – Pamukkale,Hierapolis – Pamukkale,Historical Site,Ancient City,Denizli,Merkez,Pamukkale,"Pamukkale, Denizli, Türkiye",TR-WEST,"Hierapolis, günümüzde Pamukkale yakınlarında bulunan antik bir Frigya kentidir. Pamukkale travertenleri ile birlikte UNESCO Dünya Mirası Listesi'ndedir. Antik kent, Helenistik ve Roma dönemlerinde önemli bir merkez olmuştur.","Hierapolis was an ancient Greek city located near Pamukkale in present-day Turkey. Together with Pamukkale, it is a UNESCO World Heritage Site. The ancient city was an important center during the Hellenistic and Roman periods.",24/7,TRUE,https://muze.gov.tr/muze-detay?SectionId=HIE01&DistId=HIE,,TRUE,UNESCO World Heritage Site,Wikipedia,https://en.wikipedia.org/wiki/Hierapolis,2025-12-18,29.1099855,37.9136209
